ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,server_name,resumed,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,ja3,ja3s,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service
1750979214.029423,CW3If71H8tYeTQUlzc,10.6.26.101,50954,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,genhqq.xyz,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1750979213.96486,10.6.26.101,50954,144.172.115.212,443,tcp,0.5965359210968011,2188.0,2308.0,RSTO,True,False,0,ShADadR,8,2520,8,2632,ssl
1750979215.572858,Cye0DS1OUHdKJspr4b,10.6.26.101,50956,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,genhqq.xyz,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1750979215.49973,10.6.26.101,50956,144.172.115.212,443,tcp,4.984318971633911,1634561.0,2308.0,RSTO,True,False,0,ShADadwwwR,1125,1679573,1259,52672,ssl
1750979220.554739,CX8LAc4MNXZbGNLz1g,10.6.26.101,50957,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,genhqq.xyz,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1750979220.490996,10.6.26.101,50957,144.172.115.212,443,tcp,70.8791332244873,914.0,13258.0,SF,True,False,0,ShADadFf,11,1366,18,13982,ssl
1750979231.432119,C6w2ji1vMU1e1342C2,10.6.26.101,50962,140.82.112.4,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,github.com,False,,True,CsiI,nan,nan,,ceb419f4203d3159e7a7cb3aa7efd5bd,f4febc55ea12b31ae17cfb7e614afda8,1750979231.372368,10.6.26.101,50962,140.82.112.4,443,tcp,30.577594995498657,1801.0,7763.0,SF,True,False,0,ShADadTfF,16,2454,20,8567,ssl
1750979231.886772,Cs9ERLTm1521SOc4c,10.6.26.101,50963,185.199.110.133,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,raw.githubusercontent.com,False,,True,CsiI,nan,nan,,ceb419f4203d3159e7a7cb3aa7efd5bd,f4febc55ea12b31ae17cfb7e614afda8,1750979231.866695,10.6.26.101,50963,185.199.110.133,443,tcp,64.11174416542053,24075.0,13570907.0,RSTO,True,False,0,ShADadTR,1300,76089,10130,13976111,ssl
1750979235.356267,CAfRyt3KL8wBoOfova,10.6.26.101,50964,149.154.167.220,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,api.telegram.org,False,,True,CsiI,nan,nan,,ceb419f4203d3159e7a7cb3aa7efd5bd,15af977ce25de452b96affa2addb1036,1750979235.185366,10.6.26.101,50964,149.154.167.220,443,tcp,60.79322910308838,2096.0,7737.0,RSTO,True,False,0,ShADadTR,20,2910,22,8621,ssl
1750979236.867182,CTXRIw27JGwfmJNzs5,10.6.26.101,50966,144.172.112.32,16443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,metallurgify.com,False,,True,CsiI,nan,nan,,8bee49baa010986785a9e74d688ed7e9,f4febc55ea12b31ae17cfb7e614afda8,1750979236.810252,10.6.26.101,50966,144.172.112.32,16443,tcp,541.7545380592346,4503.0,5968.0,S1,True,False,0,ShADadTT,106,8773,133,11292,ssl
1751482535.416761,CV4wz81jbvRaNd3w4j,10.7.2.101,49727,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ponqcf.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1751482535.363736,10.7.2.101,49727,144.172.115.212,443,tcp,9.336405038833618,1813.0,36132.0,RSTO,True,False,0,ShADadR,13,2345,35,37536,ssl
1751482545.325269,C6qWuSolD56AJI699,10.7.2.101,49748,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ponqcf.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1751482545.272894,10.7.2.101,49748,144.172.115.212,443,tcp,2.34446907043457,730430.0,2311.0,RSTO,True,False,0,ShADadwwR,506,750682,528,23435,ssl
1751482550.26461,ChZsJn4jJC1YfEfkU9,10.7.2.101,49759,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ponqcf.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1751482550.210896,10.7.2.101,49759,144.172.115.212,443,tcp,0.6155400276184081,1521.0,2311.0,RSTO,True,False,0,ShADadR,8,1853,8,2635,ssl
1751482551.500275,CdiMs246u5ji7lF31g,10.7.2.101,49760,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ponqcf.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1751482551.441349,10.7.2.101,49760,144.172.115.212,443,tcp,2.451513051986694,1157918.0,2311.0,RSTO,True,False,0,ShADadwwR,799,1189890,817,34995,ssl
1751482555.212964,CPWmqK3YniDhXkqBUl,10.7.2.101,49761,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ponqcf.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1751482555.161417,10.7.2.101,49761,144.172.115.212,443,tcp,1.16197395324707,74649.0,2311.0,RSTO,True,False,0,ShADadR,58,76981,58,4635,ssl
1751482556.410644,CTQynk4YsyOj6e3ktg,10.7.2.101,49762,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ponqcf.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1751482556.357071,10.7.2.101,49762,144.172.115.212,443,tcp,0.580132961273193,2271.0,2311.0,RSTO,True,False,0,ShADadR,8,2603,8,2635,ssl
1751482557.814467,CwyRly4HKXYmC1Watg,10.7.2.101,49763,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ponqcf.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1751482557.752036,10.7.2.101,49763,144.172.115.212,443,tcp,3.001801967620849,3375866.0,2311.0,RSTO,True,False,0,ShADadwwR,2319,3468638,2464,100875,ssl
1751482560.850923,CTLrjr4vRokO9uZJZ3,10.7.2.101,49764,144.172.115.212,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ponqcf.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1751482560.797202,10.7.2.101,49764,144.172.115.212,443,tcp,75.59457778930664,938.0,13282.0,SF,True,False,0,ShADadfF,11,1390,19,14046,ssl
1751482885.594211,CfWCA91iyhsfv72njg,10.7.2.101,49808,185.117.90.230,16443,TLSv13,TLS_CHACHA20_POLY1305_SHA256,unknown-4588,eset-blacklist.net,False,,True,CsiI,nan,nan,,8bee49baa010986785a9e74d688ed7e9,475c9302dc42b2751db9edcac3b74891,1751482885.45952,10.7.2.101,49808,185.117.90.230,16443,tcp,151.4410150051117,2347.0,4030.0,S1,True,False,0,ShADadT,27,3444,28,5154,ssl
1766461941.295301,CBT7Ut4Vfu2qRYVdtb,10.12.23.101,49153,104.21.4.37,443,TLSv13,TLS_CHACHA20_POLY1305_SHA256,x25519,obsidiangate.space,False,,True,CsiI,nan,nan,,375c6162a492dfbf2795909110ce8424,d75f9129bb5d05492a65ff78e081bcb2,1766461941.259453,10.12.23.101,49153,104.21.4.37,443,tcp,0.6982648372650141,652.0,3575.0,SF,True,False,0,ShADadFf,16,1496,13,4259,ssl
1766461942.059494,CqwQMpxtAjxxHuDc1,10.12.23.101,49154,172.67.131.158,443,TLSv13,TLS_CHACHA20_POLY1305_SHA256,x25519,obsidiangate.space,False,,True,CsiI,nan,nan,,375c6162a492dfbf2795909110ce8424,d75f9129bb5d05492a65ff78e081bcb2,1766461941.996749,10.12.23.101,49154,172.67.131.158,443,tcp,0.413058042526245,668.0,4448.0,SF,True,False,0,ShADadFf,16,1512,13,5132,ssl
1766461942.059494,CvLrbI2CWYl02WFOTi,10.12.23.101,49154,172.67.131.158,443,TLSv13,TLS_CHACHA20_POLY1305_SHA256,x25519,obsidiangate.space,False,,True,CsiI,nan,nan,,375c6162a492dfbf2795909110ce8424,d75f9129bb5d05492a65ff78e081bcb2,1766461941.996749,10.12.23.101,49154,172.67.131.158,443,tcp,0.413058042526245,668.0,4448.0,SF,True,False,0,ShADadFf,16,1512,13,5132,ssl
